,EIN,OrganizationName,State,County,Lat,Lon,GeoDistance(km)
1473,431204567,BOARD OF TRUSTEES OF GLAZIERS AND GLASSWORKERS LOCAL 513,MO,St. Louis city,38.63,-90.27,2493.7111760315165
1474,260517014,PARTNERSHIP TO FIGHT CHRONIC DISEASE,DC,District of Columbia,38.904,-77.032,3640.824058551001
1475,820472704,COMMUNITY DEVELOPMENT INC,ID,Ada County,43.7,-116.3,1170.4502487010302
1476,133438221,TIBET HOUSE INC,DC,District of Columbia,38.907,-77.042,3639.944376328462
1477,410906127,GUADALUPE ALTERNATIVE PROGRAMS,MN,Hennepin County,45.0,-93.24,2437.9762991385896
1478,850276256,FRIENDS OF THE TAOS PUBLIC LIBRARY,NM,Taos County,36.5,-105.5,1132.338189946205
1479,453638981,LAWRENCE A MARTUCCI BENEFIT CORP,FL,Hillsborough County,27.9,-82.3,3382.2987968072885
1480,204714573,ALLIANCE GOOD SAMARITAN HOUSING INC,SD,Minnehaha County,43.6,-96.7,2122.5969478211687
1481,200275424,URBAN HABITAT PROGRAM,CA,Contra Costa County,38.0,-122.1,690.5308547650459
1482,133712162,MARY LEA JOHNSON FOUNDATION INC CO HILLEL TOBIAS,NY,Nassau County,40.76,-73.7,3917.133993482524
1484,232265173,NATIONAL ORGANIZATION FOR ALBINISM AND HYPOPIGMENTATION,NY,Nassau County,40.87,-73.53,3931.0397300299624
1485,943068338,NATIONAL LYMPHEDEMA NETWORK INC,CA,Alameda County,37.87,-122.25,688.4870530302992
1486,341429875,LAKE VIEW CEMETERY FOUNDATION,OH,Cuyahoga County,41.51,-81.6,3257.995163831311
1487,381860090,RADIO AND TELEVISION NEWS DIRECTORS FOUNDATION,DC,District of Columbia,38.904,-77.032,3640.824058551001
1488,264719856,INSTITUTE FOR FEED EDUCATION AND RESEARCH INC,VA,Arlington County,38.89,-77.1,3635.016756418203
1489,770322439,OJAI EDUCATION FOUNDATION,CA,Ventura County,34.5,-119.2,230.9095410545719
1490,133118570,FRIENDS OF COLUMBIA PSYCHOANALYTIC CENTER INC,NY,New York County,40.84,-73.94,3896.672001872724
1491,274126970,YOUTHPRISE,MN,Hennepin County,44.91,-93.29,2430.2888020931264
1492,364465366,GREAT LAKES REGION ORGANIZING COMMITTEE,IL,Cook County,42.0,-87.82,2754.4889001004335
1493,431329843,CENTER FOR EMERGING TECHNOLOGIES,MO,St. Louis city,38.65,-90.25,2495.6604727991203
1494,521687849,NATIONAL COALITION ON HEALTH CARE,DC,District of Columbia,38.904,-77.032,3640.824058551001
1495,931249979,ASPEN FOUNDATION III,OR,Yamhill County,45.1,-123.5,1427.6303101354038
1496,576021166,NATIONAL GUARD ASSOCIATION OF SC,SC,Richland County,33.99,-81.0,3341.0351531221722
1498,730674637,UNITED WAY OF SOUTH CENTRAL OKLAHOMAINC,OK,Carter County,34.2,-97.2,1855.1503446656127
1499,391485047,CALVARY APARTMENTS INC,WI,Milwaukee County,43.07,-87.91,2772.600323211431
1500,465740266,MILLIONS FROM ONE INC,TX,Tarrant County,32.81,-97.1,1876.5960654588705
1501,561045299,YMCA OF GREATER CHARLOTTE,NC,Mecklenburg County,35.23,-80.84,3336.865242327773
1502,341553082,UNITED CHURCH RESIDENCES OF FORT WAYNE,OH,Marion County,40.6,-83.1,3124.6499678284317
1504,204864395,SHELBY OHIO COMMUNITY FOUNDATION OF RICHLAND COUNTY,OH,Richland County,40.76,-82.59,3168.845019244016
1505,561833370,YADKIN COUNTY UNITED FUND,NC,Forsyth County,36.15,-80.33,3371.8414188505953
1506,952543510,SANTA BARBARA-VENTURA COUNTY DENTAL SOCIETY,CA,Ventura County,34.3,-119.3,225.56567469293935
1507,341564385,NORTHWESTERN OHIO TENNIS ASSOCIATION,OH,Lucas County,41.65,-83.67,3088.226432297309
1508,237261979,NATIONAL POSTAL MAIL HANDLERS UNION LOCAL NO 303,CA,Los Angeles County,34.05,-118.29,134.926462853895
1509,466013413,INDEPENDENT INSURANCE AGENTS OF SOUTH DAKOTA,SD,Stanley County,44.3,-100.5,1899.4697896390294
1510,940487783,ISLAND CITY LODGE FANDAM 215,CA,Alameda County,37.77,-122.28,682.1434988602837
1511,237142765,KNIGHTS OF COLUMBUS KANSAS STATE COUNCIL,KS,Rush County,38.6,-99.3,1721.1092695506702
1513,314442955,OHIO OPTOMETRIC ASSOCIATION,OH,Franklin County,40.1,-83.01,3128.6253184193074
1514,131611276,LOCAL 584 WELFARE TRUST FUND,NY,Queens County,40.7,-73.79,3909.773557500271
1515,751664690,GREATER LEWISVILLE ASSOCIATION OF REALTORS,TX,Denton County,33.02,-96.99,1884.152271751893
1518,381093900,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,MI,Oakland County,42.5,-83.48,3115.9344409472856
1519,316181511,AMERICAN LEGION 633 CHARLES H EYRE,OH,Delaware County,40.3,-83.1,3122.3410662890174
1521,231489314,BERKS COUNTY BAR ASSOCIATION,PA,Berks County,40.35,-75.94,3729.1226587813494
1522,131374705,ASSOCOF THEATRICAL PRESS AGENTS AND MGRS MANAGERS UNION NO 18032 AFL-CIO,NJ,Bergen County,40.85,-73.97,3894.1186440770334
1523,421083123,CEDAR MEMORIAL PARK CEMETERY ASSOCIATION INC,IA,Linn County,42.02,-91.66,2446.0681035373887
1524,314361266,OHIO DENTAL ASSOCIATION,OH,Franklin County,39.97,-83.03,3126.134676504294
1525,930368760,BEAVER CREEK COOPERATIVE TELEPHONE COMPANY,OR,Clackamas County,45.3,-122.5,1418.5491783229497
1526,237448060,OTZ TELEPHONE COOPERATIVE INC,AK,Northwest Arctic Borough,66.0,-159.0,4564.529334029302
1527,720244197,LOUISIANA CREDIT UNION LEAGUE,LA,Jefferson Parish,29.95,-90.21,2579.6657423321335
1528,237067888,NEW JERSEY RIGHT TO LIFE COMMITTEE,NJ,Middlesex County,40.55,-74.46,3853.779532822282
1529,310842542,OHIO ASSOCIATION OF COMMUNITY ACTION AGENCIES,OH,Franklin County,39.97,-83.03,3126.134676504294
1530,943189557,COMMUNITY COLLEGE FACILITY COALITION,CA,Sacramento County,38.58,-121.49,709.5556000803953
1531,453990897,WASHINGTON NATIONALS YOUTH BASEBALL ACADEMY,DC,District of Columbia,38.88,-76.99,3644.5790860816546
1532,42103923,THOMAS CHEW BOYS AND GIRLS CLUB INC,RI,Newport County,41.49,-71.32,4113.375686537209
1533,521238307,NATIONAL ORGANIZATION ON DISABILITY,NY,New York County,40.74,-73.97,3894.4708830970376
1534,132974957,JEWISH EDUCATION IN MEDIA INC,NJ,Bergen County,40.85,-73.97,3894.1186440770334
1535,352082941,GW COMMERCIAL SERVICES INC,IN,Marion County,39.79,-86.21,2854.0648987430277
1537,203973544,HOLIE VII INC GONZAGA VILLAGE APARTMENTS,WI,Milwaukee County,43.0,-87.99,2764.468563142333
1538,350893506,GOODWILL INDUSTRIES OF CENTRAL INDIANA INC,IN,Marion County,39.79,-86.21,2854.0648987430277
1540,320158554,ANABAPTIST FINANCIAL,PA,Union County,41.1,-77.0,3639.566351201961
1541,208192679,ASTER INC,OR,Lane County,44.0,-123.2,1306.568947348071
1542,473328808,CALIFORNIANS FOR SENSIBLE REFORM,CA,Sacramento County,38.58,-121.49,709.5556000803953
1543,800078300,LITERACY COALITION OF CENTRAL TEXAS,TX,Harris County,29.73,-95.42,2102.054829133437
1545,314424296,SOCIETY FOR TECHNICAL COMMUNICATIONS IN,VA,Fairfax County,38.86,-77.26,3621.3311159748855
1546,113700403,SAN FRANCISCO COMMUNITY LAND TRUST,CA,San Francisco County,37.75,-122.42,689.0627058518979
1547,621762101,NONPROFIT HOUSING CORPORATION,TN,Davidson County,36.08,-86.84,2789.0297043103847
1548,940446470,GRAND CHAPTER OF CALIFORNIA ORDER OF THE EASTERN STAR,CA,Orange County,33.9,-117.8,93.03889177844259
1549,205688747,MORNING STAR COMMUNITY NFP INC,OH,Marion County,40.6,-83.1,3124.6499678284317
1550,841034458,AURORA HOUSING CORPORATION,CO,Arapahoe County,39.66,-104.85,1319.679502427107
1551,562259380,LUMBEE LAND DEVELOPMENT INC,NC,Robeson County,34.7,-79.17,3495.449125661589
1552,223230622,VILLAGE SQUARE HOUSING CORPORATION CO AVESTA HOUSING,ME,Cumberland County,43.66,-70.26,4194.847855782258
1553,274648052,CROSSOVER COMMUNITY IMPACT INC,OK,Tulsa County,36.19,-95.98,1968.6713759722772
1554,426062055,UNITED WAY OF JOHNSON AND WASHINGTON COUNTIES INC,IA,Johnson County,41.6,-91.5,2447.0992858289483
1555,391600965,ALS ASSOCIATION INC WISCONSIN CHAPTER,DC,District of Columbia,38.904,-77.032,3640.824058551001
1557,42086219,ANNISQUAM YACHT CLUB,MA,Essex County,42.63,-70.69,4161.399511463587
1558,710916277,NORTHWEST REQUIREMENTS UTILITIES,OR,Multnomah County,45.53,-122.64,1446.3282480419393
1559,10366667,MAINE OPTOMETRIC ASSOCIATION,ME,Kennebec County,44.4,-69.7,4239.74218890497
1560,593500400,ASSOCIATION OF MEDICAL DEVICE REPROCESSORS,DC,District of Columbia,38.89,-77.05,3639.3396426985664
1561,910361270,PENINSULA LIGHT COMPANY,WA,Pierce County,47.29,-122.62,1630.6499048930327
1562,383731356,NATIONAL ASSOCIATION OF BLIND MERCHANTS,MD,Baltimore city,39.26,-76.62,3674.6422303497616
1563,237281696,UNITED WAY OF WASHINGTON COUNTY INC,WI,Washington County,43.5,-88.2,2761.446925963557
1564,161109709,STUDENT ASSOCIATION AT SUNY BINGHAMTON CO ORNELLA PANICCIA-HARVEY,NY,Broome County,42.16,-75.88,3735.0913647675775
1565,232903846,READING PUBLIC LIBRARY FOUNDATION,PA,Berks County,40.33,-75.92,3730.859939972743
1567,310918872,DAYTON RIGHT TO LIFE FOUNDATION,OH,Montgomery County,39.79,-84.16,3028.7306671340934
1568,860816675,EL RIO FOUNDATION INC,AZ,Pima County,32.24,-111.07,587.8203737284095
1569,410881325,WRIGHT COUNTY AREA UNITED WAY,MN,Wright County,45.2,-93.8,2407.4522951325052
1570,860803760,ST JOHN VIANNEY SCHOOL DEVELOPMENT FUND,AZ,Maricopa County,33.3,-112.4,451.1017089326033
1571,344427938,LAKESIDE ASSOCIATION,OH,Ottawa County,41.53,-82.77,3161.1977809149075
1572,390945040,STEAMFITTERS TRAINING SCHOOL,WI,Milwaukee County,42.99,-88.04,2760.2550792750776
1573,161330386,PLUMBERS AND STEAMFITTERS LOCAL 267 JATC,NY,Onondaga County,43.07,-76.11,3720.494714875247
1574,391090394,GREAT LAKES HIGHER EDUCATION CORPORATION,WI,Dane County,43.13,-89.35,2660.955385585074
1575,411689095,NORTHSTAR GUARANTEE INC,WI,Dane County,43.13,-89.35,2660.955385585074
1576,522166507,ST JOHNS COMMUNITY SERVICES - DISTRICT OF COLUMBIA,DC,District of Columbia,38.92,-77.08,3636.59438980498
1577,346519665,NORTHERN OHIO GOLF ASSOCIATION CHARITIES AND FOUNDATION,OH,Cuyahoga County,41.42,-81.92,3230.5869254660847
1578,510211993,AMERICAN HIKING SOCIETY,CO,Jefferson County,39.7,-105.2,1295.8406099847666
1579,550901127,ST CLOUD VILLAS PHASE II INC,FL,Osceola County,28.29,-81.32,3459.745250900587
1580,454553898,MTD EMPLOYEE SUPPORT FOUNDATION,OH,Cuyahoga County,41.31,-81.81,3238.73259892025
1581,201507052,WISE PENNY INC,WI,Manitowoc County,44.1,-87.7,2817.489862237257
1583,203540258,GREATER BROWARD FIRE FIGHTER CHARITIES INC,FL,Broward County,26.28,-80.12,3646.6816551061534
1584,920072147,MAT SU BASEBALL INC,AK,Kodiak Island Borough,57.93,-152.42,3801.697701854192
1586,650364391,NEIGHBORS 4 NEIGHBORS CO MS LYNNE CAMERON,FL,Miami-Dade County,25.7,-80.29,3654.6166601466034
1588,204920014,NEXT CHILD FUND INC,SC,Charleston County,32.8,-79.94,3460.8850691677385
1589,330236348,KEARNEY RHF HOUSING INC,CA,Los Angeles County,33.8,-118.11,103.97044075675979
1590,391491525,MILWAUKEE SOCIETY OF PLASTICS ENGINEERS EDUCATION FOUNDATION INC,WI,Dunn County,44.8,-91.9,2526.3499204302425
1591,470379399,NEBRASKA MASONIC HOME,NE,Cass County,41.0,-96.0,2067.3976384276234
1592,421317209,ST JOSEPH EDUCATION FOUNDATION,IA,Clinton County,41.8,-90.5,2533.027059603597
1593,460359557,WATERTOWN AREA UNITED WAY INC,SD,Lake County,44.0,-97.2,2107.0464556459356
1594,463283387,TD CLUB FOUNDATION,TX,Dallas County,32.9,-96.79,1904.18192721857
1595,956143944,SAN DIEGO-IMPERIAL ALL SPORTS ASSOCIATION,CA,San Diego County,32.77,-117.15,48.715054388204315
1596,43276483,CALEB VILLAGE HEIGHTS FOUNDATION INC,MA,Essex County,42.48,-70.91,4143.753772681156
1597,900678872,FOOD FORWARD INC,CA,Los Angeles County,34.01,-118.26,129.8501219745154
1598,330705363,SUCCESS INSTITUTE,CA,San Bernardino County,34.1,-117.58,104.63312055699814
1599,742447137,VISITATION HOUSE MINISTRIESINC,TX,Bexar County,29.49,-98.46,1828.7104477874225
1600,260046163,ACCESS HOUSING OF JASPER COUNTY INC,IN,White County,40.8,-86.7,2825.0678785324717
1601,820481308,ASPEN PARK INC,ID,Bonneville County,43.5,-111.9,1235.9750987510847
1602,270648741,COMPANIONS FOR HEROS INC,VA,Fairfax County,38.93,-77.23,3623.5820293205584
1603,411462257,HOLY REDEEMER PARISH FOUNDATION,MN,Lyon County,44.4,-95.7,2233.720787223608
1604,631209631,COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,AL,Jefferson County,33.52,-86.81,2817.04331982542
1605,310974074,FRIENDS OF WV PUBLIC BROADCASTING INC,WV,Kanawha County,38.35,-81.63,3243.486612682686
1606,870634564,DELL LOY AND LYNNETTE HANSEN CHARITABLE SUPPORT TRUST,UT,Cache County,41.78,-111.81,1067.391885030044
1607,952506788,INDIAN HEALTH COUNCIL INC,CA,San Diego County,33.39,-117.03,29.401497041964042
1608,237283052,SOCIETY OF PLASTICS ENGINEERS THERMOFORMING DIVISION,CT,Fairfield County,41.4,-73.3,3948.7349267243135
1609,263952842,UKA FACILITIES FOUNDATION INC,NY,New York County,40.73,-73.99,3892.820084833808
1610,341647831,HISTORIC GATEWAY NEIGHBORHOOD CORPORATION,OH,Cuyahoga County,41.48,-81.7,3249.4179290588786
1612,150532293,POTSDAM AUXILIARY AND COLLEGE EDUCATIONAL SERVICES INC,NY,St. Lawrence County,44.6,-74.9,3828.7089574688794
1613,161668935,WILDBERRY APARTMENTS INC,RI,Providence County,41.8,-71.43,4102.977070556241
1614,341202596,SISTER JEROMES SCHOOLS INC,OH,Mahoning County,41.09,-80.64,3334.71291637737
1615,541323281,PEDIATRIC ORTHOPAEDIC SOCIETY OF NORTH AMERICA,TX,Dallas County,32.81,-96.82,1902.5761282470285
1616,310103894,CHIEFTAIN BOOSTERS INC,OH,Hamilton County,39.24,-84.46,2999.758817215904
1617,452603096,LIDS FOUNDATION INC,IN,Marion County,39.9,-86.3,2847.520027198268
1618,300062362,BERKS COUNTY CONSERVANCY PROPERTIES INC,PA,Berks County,40.35,-75.94,3729.1226587813494
1619,464875631,WESTMINSTER SUPPORT FOUNDATION INC,UT,Salt Lake County,40.74,-111.86,965.0214942442907
1620,363779004,HUMBOLDT PARK ELDERLY HOUSING CORPORATION,IL,Cook County,41.89,-87.64,2766.7931232343894
1621,46013690,MASSACHUSETTS CONGREGATIONAL CHARITABLE SOCIETY,MA,Middlesex County,42.28,-71.44,4100.718273692065
1622,760788329,FRIENDS OF COLORADO AVALANCHE INFORMATION CENTER,CO,Boulder County,39.98,-105.26,1307.38160380067
1623,521800436,ASSOCIATION OF PUBLIC HEALTH LABORATORIES INC,MD,Montgomery County,39.0,-77.04,3639.6569574486175
1624,920177969,COOK INLET LENDING CENTER,AK,Anchorage Municipality,61.19,-149.89,3889.646306379509
1625,251213435,AMERICAN PHILATELIC RESEARCH LIBRARY,PA,Centre County,40.9,-77.8,3572.0982297681608
1626,66128204,GREENWICH CATHOLIC EDUCATION TRUST,CT,Fairfield County,41.04,-73.63,3922.0959169805246
1627,160903035,MONTOUR FALLS 426 LOYAL ORDER OF MOOSE,NY,Schuyler County,42.35,-76.84,3656.909679964035
1628,383256791,UAW REGION 1 CAP,MI,Wayne County,42.37,-82.98,3154.637674424329
1629,440381685,INTL UNION OF PAINTERS AND ALLIED TRADES DISTRICT COUNCIL 3,MO,Jackson County,39.02,-94.47,2139.59072558071
1630,530214880,NATIONAL ASSOCIATION OF DENTAL LABORATORIES INC,FL,Leon County,30.52,-84.33,3110.5419720853247
1631,344237210,FRATERNAL ORDER OF EAGLES AERIE 2163,OH,Hardin County,40.6,-83.6,3082.5631240485027
1632,562083776,ALTCONSULTING,AR,Washington County,36.1,-94.1,2136.8245047544783
1633,396094701,PARTNERS WITH SAINT JOSEPHS HOSPITAL OF MARSHFIELD INC,WI,Wood County,44.6,-90.2,2644.2728816167046
1634,223179935,BRIS AVROHOM-ESL INC,NJ,Union County,40.69,-74.23,3872.730467549428
1636,311411529,ST THERESA VILLAGE INC,CO,Denver County,39.75,-105.0,1313.4337047522388
1637,841418850,COLORADO SPRINGS COMMUNITY VENTURES INC,CO,El Paso County,38.83,-104.81,1280.4192207373187
1638,371511251,LIFE WITHOUT LIMBS,VA,Henrico County,37.4,-77.3,3628.315564966033
1639,311319179,UNITED CHURCH RESIDENCES OF BURLINGTON,OH,Marion County,40.6,-83.1,3124.6499678284317
1640,420680487,MARTIN HEALTH CENTER INC,IA,Black Hawk County,42.5,-92.5,2394.700502548284
1641,860003895,ARIZONA ELKS MAJOR PROJECTS INC,AZ,Pima County,32.22,-110.97,597.4839070098575
1643,20630294,COLLEGE INSURANCE COMPANY,IL,Cook County,41.882,-87.637,2766.8721369361083
1644,363100490,MARTIN LUTHER KING JR CENTER INC,IL,Rock Island County,41.47,-90.58,2518.2486127231887
1645,452633682,ST LUKES FOUNDATION OF HILTON HEAD INC,FL,Collier County,26.19,-81.76,3497.907566241935
1646,150554874,COLLEGE ASSOCIATION INC,NY,St. Lawrence County,44.6,-75.2,3805.033876347473
1648,341789226,UCC III INC,OH,Marion County,40.6,-83.1,3124.6499678284317
1649,910814141,LOWER COLUMBIA COMMUNITY ACTION COUNCIL,WA,Cowlitz County,46.2,-123.1,1528.6137013249802
1650,521962141,FORESIGHT AFFORDABLE HOUSING OF MD INC,MD,Baltimore city,39.31,-76.64,3672.701399912419
1651,270898346,CHRISTOPHERS WAY,CA,Marin County,38.02,-122.54,718.0198286864188
1652,201987740,APOSTOLIC CHRISTIAN HOME FOUNDATION,IL,Ogle County,42.0,-89.6,2610.621480578231
1653,591595398,OSCEOLA COUNTY COUNCIL ON AGING INC,FL,Osceola County,28.31,-81.43,3448.8186572952236
1654,510172285,EAST BAY PERINATAL CENTER,CA,Alameda County,37.83,-122.26,685.8137470307837
1655,383305775,W-C DEVELOPMENT INC,MI,Wayne County,42.38,-82.95,3157.225113633182
1656,841398391,DOWNTOWN PARTNERSHIP OF COLORADO SPRINGS,CO,El Paso County,38.83,-104.81,1280.4192207373187
1657,41859720,SPRINGFIELD TURNVEREIN,MA,Hampden County,42.12,-72.55,4009.59490519102
1658,150371190,BINGHAMTON LODGE 1013,NY,Broome County,42.2,-75.9,3733.572285463991
1659,911695225,SEATTLE HOTEL-MOTEL ASSOCIATION,WA,King County,47.56,-122.23,1650.6262863923607
1660,591098296,PACE WATER SYSTEM INC,FL,Santa Rosa County,30.7,-87.2,2839.0958583198767
1661,530115560,NATIONAL INDUSTRIAL TRANSPORTATION LEAGUE,MD,Prince George's County,39.04,-76.9,3651.547092694641
1662,136130873,INVESTMENT ADVISER ASSOCIATION,DC,District of Columbia,38.907,-77.042,3639.944376328462
1663,161204213,BRICKLAYERS AND ALLIED CRAFTWRKRS LO3 NY NIAG FALLS-BFLO HEALTH AND WELFARE,NY,Monroe County,43.1,-77.9,3575.684432061279
1664,900763990,COLORADO HEALTH CARE ASSOCIATION,CO,Denver County,39.73,-104.98,1313.8131888778348
1666,942184330,PROTEUS INC,CA,Fresno County,36.84,-119.8,466.579587349148
1667,202574783,NATIONAL CARTOONISTS SOC FOUNDATION,FL,Orange County,28.49,-81.41,3444.5000052703494
1668,586212778,GRIFFIN-SPALDING HEALTHCARE COMMISSION TRUST,GA,Spalding County,33.2,-84.2,3062.032966636295
1669,456015977,MINOT AREA DEVELOPMENT CORPORATION,ND,Ward County,48.1,-101.3,2125.5027150254373
1670,943155886,BREAST CANCER FUND,VT,Windham County,42.8,-72.7,3997.0424657266126
1671,237171474,SHEET METAL CONTRACTING INDUSTRY EDUCATION FUND,PA,Luzerne County,41.2,-75.8,3740.122411518198
1673,141601723,FOUNDATION FOR LONG TERM CARE INC,NY,Albany County,42.75,-73.78,3908.834507200883
1674,461157563,FRIENDS OF WESTCHESTER TORAH ACADEMY INC,NY,Westchester County,40.95,-73.79,3908.9394316814673
1675,262767677,CAMP SPALDING,WA,Spokane County,47.67,-117.32,1609.0013107393002
1676,461367917,HALFTIME INSTITUTE,TX,Dallas County,32.8,-96.79,1905.4934588809217
1677,43290572,ROGERSON HOUSE INC,MA,Suffolk County,42.28,-71.12,4127.037463180978
1678,232894500,ERIE COUNTY VOCATIONAL TECHNICAL SCHOOL FOUNDATION,PA,Erie County,42.1,-80.0,3395.500972858381
1679,560938355,JT HAIRSTON MEMORIAL APARTMENTS INC,NC,Guilford County,36.0,-79.8,3420.884185010333
1680,200943314,NORCAL PREMIER SOCCER,NY,New York County,40.7,-74.02,3890.39424764432
1681,270318372,ZOELIMAX OUTDOOR EDUCATION FOUNDATION INC,CO,Denver County,39.76,-104.97,1316.2115599096844
1682,264698161,CHURCHES UNITED FOR FAIR HOUSING INC,NY,Kings County,40.71,-73.95,3896.2577080813453
1683,43582078,ALLIANCE HEALTH OF SOUTHEASTERN MASSACHUSETTS INC,MA,Middlesex County,42.35,-71.25,4116.1699062180205
1684,43488318,NEVILLE COMMUNITIES HOME INC,MA,Middlesex County,42.38,-71.13,4125.952791915071
1685,570985842,FORT MILL HIGH SCHOOL ATHLETIC BOOS,SC,York County,35.01,-80.94,3330.7842051150346
1686,237163058,CARPENTERS-EMPLOYERS VACATION PLAN OF WESTERN WASHINGTON,WA,King County,47.61,-122.35,1658.529718530046
1687,431401691,PETERSON MFG CO HEALTH CARE PLAN,MO,Jackson County,38.88,-94.52,2132.5345684583754
1688,870271610,UTAH STATE BAR,UT,Salt Lake County,40.76,-111.88,966.0460020156333
1689,951693538,LIVINGSTON MEMORIAL VISTING NURSE ASSOCIATION,CA,Ventura County,34.27,-119.22,217.57306224214497
1690,541244401,US NATIONAL COMMITTEE FOR UN WOMEN,NY,New York County,40.759,-73.98100000000001,3893.481570885588
1691,870498680,SHELTER KIDS INC,UT,Salt Lake County,40.71,-111.89,960.8572425927422
1692,541944265,ST JOHNS COMMUNITY SERVICES - VIRGINIA,DC,District of Columbia,38.92,-77.08,3636.59438980498
1694,43179952,FANEUIL HIV HOUSING CORPORATION CO ROGERSON COMMUNITIES,MA,Suffolk County,42.28,-71.12,4127.037463180978
1695,680414934,SHERIFFS CHARITIES INC,CA,Contra Costa County,37.97,-122.04,684.5712111588551
1696,36006002,VERMONT PRINCIPALS ASSOCIATION INC,VT,Washington County,44.3,-72.6,4008.967333586662
1697,50511505,FRASSATI RESIDENCE DBA THE VILLA AT SAINT ANTOINE,RI,Providence County,41.97,-71.54,4093.3098380814636
1698,931235731,SID AND KAREN DEBOER FOUNDATION,OR,Jackson County,42.3,-122.9,1126.5531798319562
1699,952266749,BOYS AND GIRLS CLUB OF VISTA INC,CA,San Diego County,33.2,-117.25,0.0
1700,160755799,ORLEANS COMMUNITY HEALTH,NY,Orleans County,43.2,-78.4,3536.203886343556
1701,911728134,HOLDEN VILLAGE FOUNDATION,WA,Chelan County,48.1,-120.5,1678.928828026663
1702,208098854,HANSEN SCHOLARS SUPPORT FOUNDATION,UT,Cache County,41.6,-111.7,1054.2878517410657
1703,752729958,COMMUNITY OPPORTUNITIES INC,TX,Johnson County,32.39,-97.32,1862.2635768777066
1704,411667830,ROBBINSDALE SENIOR HOUSING INC,MN,Ramsey County,45.08,-93.14,2448.7945208203196
1706,222429563,DRUMTHWACKET FOUNDATION INC,NJ,Somerset County,40.44,-74.65,3838.0874434911075
1707,741907867,HILL COUNTRY YOUTH RANCH,TX,Kerr County,30.0,-99.1,1752.972389618013
1708,546073379,WAYNESBORO FIRST AID CREW INC,VA,Staunton city,38.1,-79.1,3465.2527265765734
1709,310937753,FRIENDSHIP HOUSE INC,IN,Tippecanoe County,40.5,-87.0,2795.6925646046197
1710,510430447,DARRELL GWYNN FOUNDATION INC,CO,Jefferson County,39.6,-105.2,1290.2926760632135
1711,160907793,TIOGA OPPORTUNITIES INC,NY,Tioga County,42.1,-76.3,3700.271731423653
1712,410708297,MINNESOTA FARMERS UNION,MN,Ramsey County,45.08,-93.19,2445.2168780374386
